title	publication_date	journal	doi	url	citation_count	score	tags	innovation	limitations	next_steps	mof_relevance
A Systematic Survey and Benchmark of Deep Learning for Molecular Property Prediction in the Foundation Model Era	2026-05-07	Journal of Chemical Theory and Computation	https://doi.org/10.1021/acs.jctc.5c02081	https://doi.org/10.1021/acs.jctc.5c02081	0	14.967	foundation_model,h2,high_throughput,ml,multimodal,review,uncertainty	This survey traces four complementary paradigms, including Quantum, Descriptor Machine Learning, Geometric Deep Learning, and Foundation Models, and outlines a unified taxonomy linking molecular representations, model architectures, and interdisciplinary applications.	Pretraining benefits may fade for underrepresented MOF metal nodes, defects, or guest-loaded structures. Acquisition functions and uncertainty estimates may be poorly calibrated outside the original chemistry domain.	Fine-tune on MOF datasets and test whether transfer helps scarce labels such as flexibility, defects, or guest response. Use uncertainty-aware active learning to choose MOF calculations that probe new nodes, linkers, and guest-loaded states.	Pretraining or transfer-learning route is promising for MOF tasks with sparse labels or many related properties.
Distilling first-principles accuracy into compact machine learning potentials for condensed-phase chemistry	2026-06-05	arXiv (Cornell University)		https://arxiv.org/abs/2606.06848	0	14.789	catalysis,dft,foundation_model,h2,interatomic_potential,md,ml,transfer_learning,water	We demonstrate this across three problems of increasing sampling complexity: finite-temperature NPT simulations of ice Ih, classical and path-integral simulations of liquid water over 240-370 K, and path-integral umbrella-sampling simulations of water dissociation at the anatase TiO2(101)/water interface.	Pretraining benefits may fade for underrepresented MOF metal nodes, defects, or guest-loaded structures. Likely sensitive to training-set coverage and transferability across chemistries.	Fine-tune on MOF datasets and test whether transfer helps scarce labels such as flexibility, defects, or guest response. Add kinetics, explicit environment effects, and active-site reconstruction checks.	Pretraining or transfer-learning route is promising for MOF tasks with sparse labels or many related properties.
Escaping the hydrolysis trap: a react agent for inverse design of durable photocatalytic covalent organic frameworks	2026-06-03	npj Computational Materials	https://doi.org/10.1038/s41524-026-02168-w	https://doi.org/10.1038/s41524-026-02168-w	0	14.767	active_learning,catalysis,cof,foundation_model,generative_model,h2,photocatalysis,priority_journal	Here we introduce Ara , a large-language-model (LLM) agent that leverages pretrained chemical knowledge, donor-acceptor theory, conjugation effects, and linkage stability hierarchies, to guide the search for photocatalytic COFs satisfying joint band-gap, band-edge, and hydrolytic-stability criteria.	Generative candidates may need explicit topology, charge-balance, and synthesizability constraints before MOF transfer. Pretraining benefits may fade for underrepresented MOF metal nodes, defects, or guest-loaded structures.	Recast the generator with MOF topology, linker-node compatibility, charge, and synthetic-accessibility constraints. Fine-tune on MOF datasets and test whether transfer helps scarce labels such as flexibility, defects, or guest response.	Generative or inverse-design idea may transfer to MOFs if topology, charge, and synthesizability constraints are made explicit.
Latent Diffusion Pretraining for Crystal Property Prediction	2026-05-30	arXiv (Cornell University)		https://arxiv.org/abs/2606.00776	0	14.522	crystal,dft,generative_model,gnn,md,ml,self_supervised,separation,transfer_learning	In this work, we introduce a novel latent diffusion based pretraining framework, CrysLDNet, designed to mitigate data scarcity.	Generative candidates may need explicit topology, charge-balance, and synthesizability constraints before MOF transfer. Pretraining benefits may fade for underrepresented MOF metal nodes, defects, or guest-loaded structures.	Recast the generator with MOF topology, linker-node compatibility, charge, and synthetic-accessibility constraints. Fine-tune on MOF datasets and test whether transfer helps scarce labels such as flexibility, defects, or guest response.	Generative or inverse-design idea may transfer to MOFs if topology, charge, and synthesizability constraints are made explicit.
MatMind: A Structure-Activity Knowledge-Driven Generative Foundation Model for Materials Science	2026-06-05	arXiv (Cornell University)		https://arxiv.org/abs/2606.07712	0	14.289	crystal,foundation_model,gnn,h2,md,ml,physics_informed	Here we present MatMind, a generative foundation model purpose-built for crystal materials science under this paradigm, developed through the coordinated activation of structure-activity knowledge and physics-informed feedback within a progressive training framework -- combining structure-activity knowledge injection, a dual-head architecture that jointly trains language reasoning and numerical regression in a shared representation space, and multi-objective physics-informed reinforcement learning over stability, novelty, and structural diversity.	Pretraining benefits may fade for underrepresented MOF metal nodes, defects, or guest-loaded structures. Representation gains depend on whether periodicity, long-range electrostatics, and porous-framework topology are handled.	Fine-tune on MOF datasets and test whether transfer helps scarce labels such as flexibility, defects, or guest response. Benchmark node/linker-aware periodic graphs against generic crystal representations on MOF properties.	Pretraining or transfer-learning route is promising for MOF tasks with sparse labels or many related properties.
AI-Driven Image Processing for Microstructure and Surface Characterization: A Systematic Review of Methods, Materials, and Applications	2026-05-30	Archives of Computational Methods in Engineering	https://doi.org/10.1007/s11831-026-10641-4	https://doi.org/10.1007/s11831-026-10641-4	0	14.222	force_field,generative_model,h2,ml,physics_informed,review,transfer_learning	Artificial intelligence (AI) has rapidly become a key enabler in materials science, facilitating automated, high-precision analysis of microstructure and surface characteristics.	Generative candidates may need explicit topology, charge-balance, and synthesizability constraints before MOF transfer. Likely sensitive to training-set coverage and transferability across chemistries.	Recast the generator with MOF topology, linker-node compatibility, charge, and synthetic-accessibility constraints. Fine-tune on MOF datasets and test whether transfer helps scarce labels such as flexibility, defects, or guest response.	Generative or inverse-design idea may transfer to MOFs if topology, charge, and synthesizability constraints are made explicit.
Generative modelling of inorganic materials with explicit electronic structure	2026-06-02	Nature Communications	https://doi.org/10.1038/s41467-026-73985-2	https://doi.org/10.1038/s41467-026-73985-2	0	14.156	battery,crystal,generative_model,h2,priority_journal,separation	In this work, we present ChargeDIFF, a generative model for inorganic materials that explicitly incorporates electronic structure into the generation process.	Generative candidates may need explicit topology, charge-balance, and synthesizability constraints before MOF transfer.	Recast the generator with MOF topology, linker-node compatibility, charge, and synthetic-accessibility constraints. Test humid or multicomponent conditions and connect material metrics to process-level targets.	Generative or inverse-design idea may transfer to MOFs if topology, charge, and synthesizability constraints are made explicit.
An electron-density point-cloud framework for robust protein-ligand interaction prediction	2026-06-11	Nature Communications	https://doi.org/10.1038/s41467-026-74196-5	https://doi.org/10.1038/s41467-026-74196-5	0	14.056	gnn,h2,high_throughput,ml,priority_journal,separation,uncertainty	We introduce E-CloudBind, a framework that fuses electron-density point clouds with intrinsic molecular graphs to model non-covalent and covalent interactions without relying on sub-ångström accuracy.	Acquisition functions and uncertainty estimates may be poorly calibrated outside the original chemistry domain. Representation gains depend on whether periodicity, long-range electrostatics, and porous-framework topology are handled.	Use uncertainty-aware active learning to choose MOF calculations that probe new nodes, linkers, and guest-loaded states. Benchmark node/linker-aware periodic graphs against generic crystal representations on MOF properties.	Active-learning or uncertainty workflow could help decide which MOF DFT/MD/GCMC labels are worth generating next.
An active learning workflow for predicting misfit volume in body-centered cubic refractory high-entropy alloys	2026-06-10	Scientific Reports	https://doi.org/10.1038/s41598-026-57006-2	https://doi.org/10.1038/s41598-026-57006-2	0	13.844	active_learning,alloy,dft,ml,separation,symbolic_regression,uncertainty	However, a mechanistic understanding of their yield strength requires accurate determination of the misfit volume descriptor (δ), which quantifies the local volume change due to the size and electronic heterogeneity of constituent elements in the solid solution.	Acquisition functions and uncertainty estimates may be poorly calibrated outside the original chemistry domain. Likely sensitive to training-set coverage and transferability across chemistries.	Use uncertainty-aware active learning to choose MOF calculations that probe new nodes, linkers, and guest-loaded states. Test humid or multicomponent conditions and connect material metrics to process-level targets.	Active-learning or uncertainty workflow could help decide which MOF DFT/MD/GCMC labels are worth generating next.
Deep learning assisted modeling of Li-ion transport in SEI: a graph neural network based study	2026-06-08	Frontiers in Batteries and Electrochemistry	https://doi.org/10.3389/fbael.2026.1849012	https://doi.org/10.3389/fbael.2026.1849012	0	13.822	battery,dft,electrolyte,generative_model,gnn,h2,md,ml,physics_informed	In this work, we develop a deep-learning-assisted framework to model Li-ion transport across the inorganic SEI by combining density functional theory (nudged elastic band) calculations with graph neural network learning.	Generative candidates may need explicit topology, charge-balance, and synthesizability constraints before MOF transfer. Representation gains depend on whether periodicity, long-range electrostatics, and porous-framework topology are handled.	Recast the generator with MOF topology, linker-node compatibility, charge, and synthetic-accessibility constraints. Benchmark node/linker-aware periodic graphs against generic crystal representations on MOF properties.	Generative or inverse-design idea may transfer to MOFs if topology, charge, and synthesizability constraints are made explicit.
Transferable Machine Learning of Electronic Hamiltonians with Superposition-of-Atomic-Potentials Features	2026-06-10	ArXiv.org		https://arxiv.org/abs/2606.12326	0	13.544	gnn,h2,high_throughput,ml,physics_informed,separation	We introduce a Hamiltonian learning framework built on electronic features derived from the superposition-of-atomic-potentials (SAP) approximation, an efficient self-consistent-field initial guess that captures essential electron-electron screening.	Representation gains depend on whether periodicity, long-range electrostatics, and porous-framework topology are handled. Likely sensitive to training-set coverage and transferability across chemistries.	Benchmark node/linker-aware periodic graphs against generic crystal representations on MOF properties. Test humid or multicomponent conditions and connect material metrics to process-level targets.	Representation-learning advance may transfer to MOFs after adding porous-crystal topology and metal-node chemistry.
Book of Abstracts: Past, Present and Future of Particle Technology Conference 2026	2026-06-03	White Rose Research Online (University of Leeds, The University of Sheffield, University of York)		https://openalex.org/W7163721383	0	13.267	equivariant_ml,gnn,h2,md,ml,physics_informed	Ever since the EPSRC Specially-Promoted Programme on Particle Technology, coordinated by the late Leslie J.	Representation gains depend on whether periodicity, long-range electrostatics, and porous-framework topology are handled. Likely sensitive to training-set coverage and transferability across chemistries.	Benchmark node/linker-aware periodic graphs against generic crystal representations on MOF properties. Benchmark uncertainty and out-of-domain behavior before broad screening claims.	Representation-learning advance may transfer to MOFs after adding porous-crystal topology and metal-node chemistry.
Score-based diffusion models for accurate crystal-structure inpainting and reconstruction of hydrogen positions	2026-06-11	npj Computational Materials	https://doi.org/10.1038/s41524-026-02090-1	https://doi.org/10.1038/s41524-026-02090-1	0	13.256	crystal,dft,generative_model,h2,high_throughput,md,priority_journal	We present how this knowledge transfer across domains enables a much faster and more accurate completion of host structures, compared to unconditioned diffusion models or previous approaches solely based on density-functional theory (DFT).	Generative candidates may need explicit topology, charge-balance, and synthesizability constraints before MOF transfer. Screening conclusions may depend on idealized structures, force fields, and missing defects/flexibility.	Recast the generator with MOF topology, linker-node compatibility, charge, and synthetic-accessibility constraints.	Generative or inverse-design idea may transfer to MOFs if topology, charge, and synthesizability constraints are made explicit.
Data Enrichment for Symbolic Regression Using Diffusion Models	2026-05-31	arXiv (Cornell University)		https://arxiv.org/abs/2606.00988	0	13.233	generative_model,md,physics_informed,symbolic_regression	In this study, we introduce a physics-guided latent diffusion framework for DE for down the line SR models.	Generative candidates may need explicit topology, charge-balance, and synthesizability constraints before MOF transfer.	Recast the generator with MOF topology, linker-node compatibility, charge, and synthetic-accessibility constraints.	Generative or inverse-design idea may transfer to MOFs if topology, charge, and synthesizability constraints are made explicit.
SLUSCHI-UP: A Web Infrastructure for SLUSCHI Melting-Temperature Calculations Using Universal Machine-Learning Interatomic Potentials	2026-06-03	ArXiv.org		https://arxiv.org/abs/2606.04973	0	12.467	crystal,dft,equivariant_ml,h2,high_throughput,interatomic_potential,md	Melting temperature is a critical property for high-temperature materials design, but first-principles melting calculations based on finite-temperature molecular dynamics can require substantial computational resources.	Representation gains depend on whether periodicity, long-range electrostatics, and porous-framework topology are handled. Screening conclusions may depend on idealized structures, force fields, and missing defects/flexibility.	Benchmark node/linker-aware periodic graphs against generic crystal representations on MOF properties. Extend training to guest-loaded, distorted, and diffusion-transition configurations.	Representation-learning advance may transfer to MOFs after adding porous-crystal topology and metal-node chemistry.
Harnessing Artificial Intelligence (AI) for a greener future: a review of AI advancements in green chemistry, chemical processes and sustainable materials	2026-06-01	Applied Intelligence	https://doi.org/10.1007/s10489-026-07326-7	https://doi.org/10.1007/s10489-026-07326-7	0	12.444	active_learning,catalysis,equivariant_ml,h2,ml,polymer,review,separation	The rise of artificial intelligence (AI), particularly machine learning (ML), is fundamentally reshaping how we pursue green chemistry and sustainable chemical processes.	Acquisition functions and uncertainty estimates may be poorly calibrated outside the original chemistry domain. Representation gains depend on whether periodicity, long-range electrostatics, and porous-framework topology are handled.	Use uncertainty-aware active learning to choose MOF calculations that probe new nodes, linkers, and guest-loaded states. Benchmark node/linker-aware periodic graphs against generic crystal representations on MOF properties.	Active-learning or uncertainty workflow could help decide which MOF DFT/MD/GCMC labels are worth generating next.
GFFMERGE: Efficient Merging of Graph Neural Force Fields and Beyond	2026-06-02	arXiv (Cornell University)		https://arxiv.org/abs/2606.03232	0	12.256	force_field,foundation_model,gnn,high_throughput,ml,transfer_learning	Inspired by model merging in vision and language processing, we introduce GFFMERGE, the first principled framework for closed-form model merging in GNNs.	Pretraining benefits may fade for underrepresented MOF metal nodes, defects, or guest-loaded structures. Representation gains depend on whether periodicity, long-range electrostatics, and porous-framework topology are handled.	Fine-tune on MOF datasets and test whether transfer helps scarce labels such as flexibility, defects, or guest response. Benchmark node/linker-aware periodic graphs against generic crystal representations on MOF properties.	Pretraining or transfer-learning route is promising for MOF tasks with sparse labels or many related properties.
DPA4: Pushing the Accuracy-Cost Frontier of Interatomic Potentials with EMFA SO(2) Convolution	2026-06-01	ArXiv.org		https://arxiv.org/abs/2606.02419	0	12.244	equivariant_ml,h2,high_throughput,interatomic_potential,self_supervised	We introduce DPA4, an SE(3)-equivariant interatomic-potential architecture with an EMFA (Edge-conditioned, Multi-Focus, Attention) SO(2)-equivariant convolution that combines a low-rank edge-node SO(2)-equivariant product, a multi-focus design for message nonlinearity, and envelope-gated attention for message aggregation.	Pretraining benefits may fade for underrepresented MOF metal nodes, defects, or guest-loaded structures. Representation gains depend on whether periodicity, long-range electrostatics, and porous-framework topology are handled.	Fine-tune on MOF datasets and test whether transfer helps scarce labels such as flexibility, defects, or guest response. Benchmark node/linker-aware periodic graphs against generic crystal representations on MOF properties.	Pretraining or transfer-learning route is promising for MOF tasks with sparse labels or many related properties.
